,country_name,year,Total_Population,CO2_Emissions_by_Sector_Building,CO2_Emissions_by_Sector_Bunker_Fuels,CO2_Emissions_by_Sector_Electricity_Heat,CO2_Emissions_by_Sector_Energy,CCO2_Emissions_by_Sector_Industrial_Processes,CO2_Emissions_by_Sector_Land_Use_Change_and_Forestry,CO2_Emissions_by_Sector_Manufacturing_Construction,CO2_Emissions_by_Sector_Other_Fuel_Combustion,CO2_Emissions_by_Sector_Transportation,Net_Electricity_Consumption,income_group
1575,Malawi,2010,14539609.0,0.04,0.03,0.15,0.97,0.07,8.18,0.1,0.08,0.61,1.81,3
1576,Malawi,2011,14962118.0,0.04,0.03,0.15,1.06,0.08,8.18,0.16,0.09,0.63,1.87,3
1577,Malawi,2012,15396010.0,0.03,0.02,0.14,1.06,0.06,8.18,0.13,0.09,0.67,1.94,3
1578,Malawi,2013,15839287.0,0.01,0.02,0.15,1.09,0.13,8.17,0.14,0.09,0.71,1.95,3
1579,Malawi,2014,16289550.0,0.01,0.02,0.14,0.93,0.17,8.14,0.14,0.07,0.57,2.05,3
1580,Malawi,2015,16745305.0,0.01,0.02,0.14,1.03,0.18,8.14,0.16,0.07,0.65,2.05,3
1581,Malawi,2016,17205253.0,0.01,0.02,0.14,1.16,0.2,8.14,0.15,0.07,0.79,2.04,3
1582,Malawi,2017,17670193.0,0.01,0.02,0.14,1.3,0.2,8.15,0.15,0.07,0.93,1.94,3
1583,Malawi,2018,18143215.0,0.01,0.02,0.15,1.37,0.2,8.14,0.16,0.07,0.98,1.17,3
1584,Malaysia,1991,18519941.0,2.01,1.69,26.47,59.94,3.38,114.21,15.4,0.4,15.67,24.25,2
1585,Malaysia,1992,19002660.0,2.15,1.88,26.11,65.6,3.28,114.21,16.69,1.21,16.75,26.0,1
1586,Malaysia,1993,19484901.0,2.5,2.13,29.82,67.76,3.43,114.21,17.82,0.19,17.43,28.74,1
1587,Malaysia,1994,19977508.0,2.56,2.35,31.44,73.0,4.01,114.2,18.43,1.31,19.25,34.03,1
1588,Malaysia,1995,20487604.0,2.76,2.83,34.72,79.59,4.29,114.0,20.24,1.39,20.48,39.22,1
1589,Malaysia,1996,21017619.0,3.95,3.25,38.28,90.92,4.79,110.51,23.8,1.51,23.39,43.37,1
1590,Malaysia,1997,21562790.0,3.0,3.52,42.03,97.29,5.21,111.84,23.82,1.51,26.93,50.61,1
1591,Malaysia,1998,22114647.0,3.11,3.89,44.88,97.71,5.33,130.91,23.62,0.95,25.15,52.39,1
1592,Malaysia,1999,22661293.0,3.9,3.43,48.66,106.34,5.48,110.76,23.05,0.33,30.41,56.36,1
1593,Malaysia,2000,23194252.0,3.98,3.78,52.7,115.06,6.59,111.46,25.85,0.32,32.21,60.33,1
1594,Malaysia,2001,23709115.0,3.9,4.23,54.86,120.45,6.33,98.06,26.43,0.31,34.96,60.78,1
1595,Malaysia,2002,24208391.0,4.29,4.28,57.7,129.18,7.15,103.69,28.41,0.3,35.8,64.05,1
1596,Malaysia,2003,24698821.0,3.71,4.44,61.11,136.08,7.73,103.63,29.56,0.3,38.12,68.32,1
1597,Malaysia,2004,25190647.0,4.02,4.93,68.02,149.69,7.78,110.62,33.3,0.27,40.96,71.1,1
1598,Malaysia,2005,25690615.0,4.31,4.82,75.4,158.8,7.62,113.18,35.12,0.32,40.7,69.13,1
1599,Malaysia,2006,26201954.0,4.48,5.21,79.63,164.54,8.14,104.58,37.91,0.79,39.0,75.26,1
1600,Malaysia,2007,26720367.0,5.97,5.22,86.31,180.46,7.87,110.5,43.43,0.82,41.53,81.93,1
1601,Malaysia,2008,27236003.0,5.39,5.13,97.27,192.72,8.42,108.57,43.2,0.83,43.62,84.01,1
1602,Malaysia,2009,27735038.0,4.95,5.1,91.91,173.09,7.93,122.95,29.62,0.59,42.75,102.8,1
1603,Malaysia,2010,28208028.0,5.56,5.73,106.5,192.05,7.06,117.1,30.44,3.26,44.1,109.84,1
1604,Malaysia,2011,28650962.0,5.08,6.17,110.5,193.9,7.77,-109.54,28.52,2.76,44.63,110.26,1
1605,Malaysia,2012,29068189.0,4.38,6.28,108.86,195.17,8.11,-111.36,31.97,3.16,44.4,118.56,1
1606,Malaysia,2013,29468923.0,4.52,7.54,113.8,211.03,8.79,-110.24,29.1,3.14,58.17,126.73,1
1607,Malaysia,2014,29866606.0,4.17,7.95,119.18,222.21,9.47,-96.31,28.61,3.06,65.17,126.74,1
1608,Malaysia,2015,30270965.0,3.98,8.34,123.54,222.95,9.6,-108.01,28.82,2.69,61.21,133.11,1
1609,Malaysia,2016,30684652.0,4.19,7.44,118.49,219.04,9.6,81.53,29.63,1.14,62.89,137.19,1
1610,Malaysia,2017,31104655.0,5.37,9.18,109.34,213.3,9.6,75.21,32.45,3.04,60.57,143.71,1
1611,Malaysia,2018,31528033.0,3.38,8.68,125.36,230.02,9.6,79.96,35.47,2.99,60.83,146.7,1
1612,Mexico,1990,83943135.0,20.79,10.42,94.26,256.96,10.74,22.31,53.28,5.13,83.49,100.47,1
1613,Mexico,1991,85512621.0,21.8,10.81,106.6,275.15,10.95,22.31,52.05,5.31,89.39,104.71,1
1614,Mexico,1992,87075136.0,23.65,11.45,107.57,278.01,11.75,22.31,51.75,5.36,89.69,108.14,1
1615,Mexico,1993,88625440.0,24.24,11.84,114.18,288.44,12.39,22.31,50.03,5.39,91.76,112.42,1
1616,Mexico,1994,90156396.0,25.47,12.14,130.45,312.13,13.84,22.31,50.92,5.08,97.42,120.96,1
1617,Mexico,1995,91663290.0,25.47,12.06,121.92,295.49,11.03,22.31,49.33,5.23,89.39,125.45,1
1618,Mexico,1996,93147045.0,25.23,12.26,127.32,313.81,12.27,22.31,54.87,5.65,91.71,132.94,1
1619,Mexico,1997,94611008.0,24.85,12.96,141.49,336.32,12.91,22.31,54.95,6.02,95.71,144.59,1
1620,Mexico,1998,96056313.0,25.91,13.7,158.79,359.7,13.41,22.31,56.36,6.01,98.31,148.95,1
1621,Mexico,1999,97484823.0,23.61,14.74,152.75,346.57,13.9,22.31,51.85,6.63,101.07,156.83,1
1622,Mexico,2000,98899845.0,26.21,14.74,168.4,369.91,14.57,22.31,52.91,6.6,105.61,166.51,1
1623,Mexico,2001,100298152.0,25.73,14.64,172.56,368.7,14.06,-66.73,47.89,6.54,107.88,171.15,1
1624,Mexico,2002,101684764.0,25.93,14.11,174.64,374.19,14.55,-66.73,51.47,6.3,109.78,174.03,1
1625,Mexico,2003,103081020.0,24.8,14.67,186.33,392.35,14.65,-66.73,52.39,6.71,116.38,172.58,1
1626,Mexico,2004,104514934.0,25.35,15.5,184.6,398.84,15.35,-66.73,56.3,7.04,122.76,184.41,1
1627,Mexico,2005,106005199.0,24.42,16.04,191.58,415.72,16.67,-66.73,58.71,7.44,130.23,192.27,1
1628,Mexico,2006,107560155.0,24.87,16.8,190.58,431.89,17.82,-66.73,66.17,7.84,137.41,196.41,1
1629,Mexico,2007,109170503.0,24.2,18.07,193.74,443.44,18.97,-66.73,62.13,8.13,145.17,202.25,1
1630,Mexico,2008,110815272.0,24.18,17.94,186.4,458.78,18.64,-66.73,64.35,8.43,151.18,204.57,1
1631,Mexico,2009,112463886.0,23.14,16.66,193.63,443.9,17.86,-66.73,52.11,8.62,147.7,202.09,1
1632,Mexico,2010,114092961.0,23.75,16.74,195.39,451.89,17.05,-66.73,62.17,8.58,150.58,216.27,1
1633,Mexico,2011,115695468.0,23.43,17.07,204.58,463.19,17.77,13.85,67.93,8.86,151.66,240.51,1
1634,Mexico,2012,117274156.0,23.72,18.1,212.32,462.3,18.41,13.85,61.5,9.42,152.51,248.24,1
1635,Mexico,2013,118827158.0,22.76,18.01,201.55,452.42,17.44,13.85,65.75,8.92,150.64,239.32,1
1636,Mexico,2014,120355137.0,22.95,18.64,192.04,440.06,18.26,13.85,59.05,8.93,151.24,244.61,1
1637,Mexico,2015,121858251.0,22.64,19.98,193.61,453.43,19.16,13.85,66.02,9.65,150.51,253.71,1
1638,Mexico,2016,123333379.0,21.84,20.9,196.74,459.9,19.35,14.45,61.94,9.78,155.89,263.93,1
1639,Mexico,2017,124777326.0,21.6,21.87,194.71,452.46,19.35,14.45,68.35,9.97,151.37,262.37,1
1640,Mexico,2018,126190782.0,21.61,23.48,193.16,452.79,19.35,14.45,66.72,10.39,156.58,275.66,1
1641,Moldova,1992,2977130.0,1.79,0.6,13.13,19.85,0.47,-0.3,1.2,1.53,2.2,9.3,2
1642,Moldova,1993,2973114.0,2.49,1.06,10.5,17.01,0.41,-0.3,1.25,1.35,1.43,6.12,2
1643,Moldova,1994,2964277.0,2.27,0.89,8.07,13.81,0.33,-0.3,1.0,1.17,1.31,6.84,2
1644,Moldova,1995,2952307.0,2.34,0.84,6.2,11.89,0.25,-0.3,0.99,1.07,1.3,6.09,2
1645,Moldova,1996,2946401.0,1.45,0.66,5.99,10.21,0.19,-0.3,0.7,0.68,1.4,5.84,3
1646,Moldova,1997,2935524.0,1.44,0.65,5.15,9.31,0.27,-0.3,0.73,0.63,1.37,5.48,3
1647,Moldova,1998,2934339.0,1.28,0.5,4.96,8.44,0.22,-0.3,0.61,0.52,1.08,5.36,3
1648,Moldova,1999,2929735.0,1.25,0.36,4.37,7.14,0.21,-0.3,0.46,0.35,0.72,4.11,3
1649,Moldova,2000,2923783.0,1.02,0.28,4.07,6.54,0.17,-0.3,0.5,0.24,0.71,5.62,3
1650,Moldova,2001,2917252.0,1.05,0.27,4.32,6.84,0.17,-1.0,0.5,0.26,0.71,5.44,3
1651,Moldova,2002,2910504.0,1.15,0.32,4.02,6.96,0.22,-1.0,0.52,0.32,0.96,6.07,3
1652,Moldova,2003,2902320.0,1.35,0.29,4.2,7.52,0.25,-1.0,0.56,0.29,1.13,7.14,3
1653,Moldova,2004,2895147.0,1.63,0.27,3.7,7.49,0.28,-1.01,0.65,0.26,1.26,7.03,3
1654,Moldova,2005,2888111.0,1.62,0.22,3.78,7.81,0.37,-1.01,1.01,0.22,1.19,7.01,2
1655,Moldova,2006,2880095.0,1.55,0.22,3.81,7.52,0.46,-1.01,0.74,0.22,1.2,7.4,2
1656,Moldova,2007,2873429.0,1.35,0.2,3.71,7.44,0.7,-1.01,0.86,0.21,1.31,5.79,2
1657,Moldova,2008,2867964.0,1.1,0.26,3.73,7.36,0.79,-1.01,0.69,0.24,1.59,5.9,2
1658,Moldova,2009,2864346.0,1.19,0.26,3.8,7.3,0.34,-1.01,0.59,0.22,1.51,4.85,2
1659,Moldova,2010,2861487.0,1.31,0.26,3.73,7.95,0.35,-1.01,0.95,0.22,1.74,5.58,2
1660,Moldova,2011,2859833.0,1.27,0.25,3.53,7.92,0.43,-0.45,1.04,0.21,1.86,4.5,2
1661,Moldova,2012,2859458.0,1.25,0.23,3.57,7.7,0.44,-0.45,1.06,0.17,1.64,3.69,2
1662,Moldova,2013,2858692.0,1.2,0.25,2.81,6.71,0.48,-0.45,0.79,0.18,1.72,5.12,2
1663,Moldova,2014,2856950.0,1.1,0.26,3.28,7.25,0.46,-0.45,0.9,0.18,1.79,4.56,2
1664,Moldova,2015,2834530.0,1.06,0.24,3.63,7.58,0.44,-0.45,0.77,0.17,1.95,3.89,2
1665,Moldova,2016,2802170.0,1.08,0.33,3.57,7.71,0.43,0.11,0.78,0.23,2.05,3.81,2
1666,Moldova,2017,2755158.0,1.18,0.46,3.01,7.53,0.63,0.11,0.96,0.32,2.06,5.02,2
1667,Moldova,2018,2708214.0,1.2,0.49,3.26,7.96,0.63,0.11,1.08,0.32,2.1,4.84,2
1668,Mongolia,1990,2184139.0,0.83,0.34,6.62,12.84,0.13,4.17,2.81,1.04,1.54,2.98,2
1669,Mongolia,1991,2217918.0,1.63,0.21,8.24,14.67,0.08,4.17,3.43,0.39,0.99,2.78,2
1670,Mongolia,1992,2243495.0,0.49,0.15,8.01,12.81,0.05,4.17,2.65,0.77,0.89,2.58,2
1671,Mongolia,1993,2263196.0,0.82,0.16,7.22,11.83,0.03,4.17,2.41,0.4,0.99,2.19,3
1672,Mongolia,1994,2280475.0,0.82,0.09,6.64,10.29,0.03,4.17,1.82,0.35,0.67,2.18,3
1673,Mongolia,1995,2298017.0,0.31,0.13,6.59,10.24,0.04,4.17,1.95,0.55,0.83,2.35,3
1674,Mongolia,1996,2316571.0,0.23,0.14,5.86,8.65,0.04,4.18,1.1,0.59,0.87,2.37,3
1675,Mongolia,1997,2335744.0,0.41,0.13,5.5,8.48,0.04,4.19,1.54,0.22,0.81,2.34,3
1676,Mongolia,1998,2355667.0,0.28,0.12,6.25,8.51,0.04,4.2,0.98,0.22,0.79,2.34,3
1677,Mongolia,1999,2376228.0,0.29,0.14,6.13,8.57,0.04,4.21,0.87,0.45,0.82,2.31,3
1678,Mongolia,2000,2397417.0,0.59,0.11,6.58,8.96,0.03,4.22,0.63,0.19,0.97,2.4,3
1679,Mongolia,2001,2419594.0,0.49,0.12,6.41,8.95,0.03,4.09,0.61,0.52,0.93,2.47,3
1680,Mongolia,2002,2443261.0,0.63,0.12,6.97,9.55,0.06,4.09,0.65,0.26,1.04,2.55,3
1681,Mongolia,2003,2468765.0,0.68,0.15,6.49,9.25,0.06,4.08,0.69,0.4,1.0,2.69,3
1682,Mongolia,2004,2496394.0,0.66,0.15,6.64,9.51,0.06,4.1,0.7,0.35,1.16,2.87,3
1683,Mongolia,2005,2526429.0,1.09,0.17,7.66,10.99,0.07,4.11,0.75,0.46,1.03,3.05,3
1684,Mongolia,2006,2558854.0,0.66,0.23,7.55,12.33,0.09,4.11,2.19,0.65,1.28,3.21,3
1685,Mongolia,2007,2593819.0,0.82,0.23,8.02,12.91,0.11,4.11,1.59,0.94,1.54,3.36,2
1686,Mongolia,2008,2631899.0,0.7,0.23,7.94,12.85,0.12,4.09,1.62,0.96,1.62,3.65,2
1687,Mongolia,2009,2673794.0,1.51,0.18,8.31,13.54,0.1,4.11,1.41,0.83,1.48,3.58,2
1688,Mongolia,2010,2719902.0,1.53,0.2,8.91,14.14,0.17,4.11,1.62,0.63,1.45,3.79,2
1689,Mongolia,2011,2770357.0,1.46,0.27,9.32,15.57,0.16,3.17,1.99,1.08,1.72,3.88,2
1690,Mongolia,2012,2824698.0,1.38,0.29,10.09,16.99,0.16,3.17,2.42,1.14,1.97,4.2,2
1691,Mongolia,2013,2881783.0,1.69,0.31,11.13,18.29,0.1,3.17,2.21,1.33,1.92,5.16,2
1692,Mongolia,2014,2940111.0,1.24,0.25,11.67,17.94,0.18,3.17,1.89,1.15,1.99,5.58,1
1693,Mongolia,2015,2998433.0,1.12,0.25,11.71,17.12,0.18,3.17,1.49,0.8,2.01,5.79,2
1694,Mongolia,2016,3056358.0,1.63,0.21,11.72,17.98,0.19,3.11,1.43,1.43,1.77,5.93,2
1695,Mongolia,2017,3113788.0,1.5,0.3,12.77,19.28,0.19,3.09,1.77,1.13,2.11,6.26,2
1696,Mongolia,2018,3170214.0,1.69,0.34,13.56,21.13,0.19,3.1,1.96,1.76,2.17,6.89,2
1697,Morocco,1990,24807461.0,1.75,1.5,7.92,19.66,2.07,-4.89,5.38,0.7,3.89,8.37,2
1698,Morocco,1991,25260407.0,2.05,1.34,7.85,20.61,2.85,-4.89,5.63,0.76,4.33,8.88,2
1699,Morocco,1992,25711410.0,2.22,1.56,8.42,22.14,3.13,-4.89,5.83,0.88,4.79,9.8,2
1700,Morocco,1993,26155204.0,2.41,1.68,9.26,22.85,3.13,-4.89,4.98,0.98,5.22,10.22,2
1701,Morocco,1994,26584473.0,2.54,1.72,10.21,25.0,3.13,-4.89,5.55,1.06,5.64,10.35,2
1702,Morocco,1995,26994255.0,2.66,1.84,11.69,26.07,3.12,-4.89,4.64,1.1,5.99,11.4,2
1703,Morocco,1996,27383472.0,2.75,1.87,9.96,25.71,3.18,-4.89,5.5,1.11,6.4,11.62,2
1704,Morocco,1997,27754573.0,2.93,1.9,10.63,26.87,3.45,-4.89,5.37,1.11,6.83,12.11,2
1705,Morocco,1998,28110447.0,3.07,2.08,10.63,27.55,3.5,-4.89,5.39,1.19,7.27,12.94,2
1706,Morocco,1999,28455504.0,3.27,2.19,11.01,29.09,3.51,-4.89,5.78,1.27,7.76,13.1,2
1707,Morocco,2000,28793672.0,3.34,2.18,11.24,29.55,3.74,-4.89,5.53,1.27,8.17,13.05,2
1708,Morocco,2001,29126323.0,3.45,2.22,13.23,32.19,4.73,-4.52,5.6,1.34,8.58,14.35,2
1709,Morocco,2002,29454765.0,3.58,2.26,14.06,33.34,4.93,-4.52,5.35,1.37,8.99,14.86,2
1710,Morocco,2003,29782884.0,3.62,2.35,14.52,33.07,5.15,-4.52,4.14,1.42,9.37,16.36,2
1711,Morocco,2004,30115196.0,3.89,2.53,15.93,36.6,5.57,-4.52,5.48,1.5,9.79,17.41,2
1712,Morocco,2005,30455563.0,4.06,2.77,16.86,39.22,5.27,-4.52,6.51,1.59,10.2,18.31,2
1713,Morocco,2006,30804689.0,4.36,2.98,17.0,40.52,5.66,-4.52,7.02,1.65,10.51,19.87,2
1714,Morocco,2007,31163670.0,4.75,3.21,16.73,41.35,6.38,-4.52,7.04,1.67,11.17,21.27,2
1715,Morocco,2008,31536807.0,5.06,3.26,16.92,43.18,7.0,-4.52,7.25,1.72,12.24,21.75,2
1716,Morocco,2009,31929087.0,5.14,3.56,15.85,43.15,7.39,-4.52,7.21,2.0,12.94,22.24,2
1717,Morocco,2010,32343384.0,5.34,3.83,17.76,46.4,7.26,-4.52,7.64,2.04,13.62,23.67,2
1718,Morocco,2011,32781860.0,5.6,3.94,19.98,50.75,7.04,-1.44,8.62,2.15,14.41,25.53,2
1719,Morocco,2012,33241898.0,5.98,3.85,20.55,52.24,7.91,-1.44,8.85,2.24,14.63,27.39,2
1720,Morocco,2013,33715705.0,6.14,4.08,19.09,51.52,8.2,-1.44,8.76,2.32,15.21,25.77,2
1721,Morocco,2014,34192358.0,6.44,4.31,21.59,53.52,7.64,-1.44,7.7,2.38,15.41,26.92,2
1722,Morocco,2015,34663608.0,6.58,4.57,22.28,55.37,7.78,-1.44,7.63,2.52,16.37,27.42,2
1723,Morocco,2016,35126274.0,6.89,4.66,21.61,55.3,7.78,-1.94,7.12,2.61,17.07,27.86,2
1724,Morocco,2017,35581257.0,7.09,4.91,22.52,58.15,7.78,-1.94,8.13,2.75,17.67,29.19,2
1725,Morocco,2018,36029089.0,7.24,5.18,22.47,58.9,7.78,-1.94,8.08,2.85,18.26,28.91,2
1726,Mozambique,1990,12987292.0,0.08,0.24,0.11,1.08,0.03,48.36,0.13,0.15,0.61,0.69,3
1727,Mozambique,1991,13328029.0,0.03,0.22,0.13,0.9,0.03,48.36,0.13,0.12,0.5,0.81,3
1728,Mozambique,1992,13805999.0,0.05,0.18,0.09,1.09,0.01,48.36,0.14,0.12,0.69,0.67,3
1729,Mozambique,1993,14370950.0,0.05,0.22,0.06,1.28,0.01,48.36,0.19,0.13,0.85,1.08,3
1730,Mozambique,1994,14948050.0,0.05,0.24,0.03,1.07,0.02,48.36,0.2,0.1,0.7,0.9,3
1731,Mozambique,1995,15483277.0,0.06,0.16,0.03,1.15,0.02,48.36,0.19,0.14,0.73,0.81,3
1732,Mozambique,1996,15960445.0,0.21,0.06,0.03,1.09,0.07,48.36,0.02,0.02,0.81,0.78,3
1733,Mozambique,1997,16397175.0,0.27,0.09,0.03,1.2,0.09,48.36,0.05,0.02,0.83,0.88,3
1734,Mozambique,1998,16813946.0,0.14,0.1,0.02,1.16,0.09,48.36,0.12,0.03,0.84,0.79,3
1735,Mozambique,1999,17244176.0,0.12,0.12,0.02,1.15,0.09,48.36,0.13,0.04,0.85,1.97,3
1736,Mozambique,2000,17711925.0,0.33,0.15,0.05,1.32,0.11,48.36,0.08,0.01,0.85,4.16,3
1737,Mozambique,2001,18221884.0,0.18,0.14,0.05,1.3,0.11,48.93,0.22,0.02,0.84,7.02,3
1738,Mozambique,2002,18764147.0,0.17,0.14,0.04,1.37,0.2,48.93,0.24,0.01,0.91,5.8,3
1739,Mozambique,2003,19331097.0,0.18,0.14,0.03,1.66,0.24,48.93,0.31,0.02,1.13,8.19,3
1740,Mozambique,2004,19910549.0,0.19,0.14,0.04,1.69,0.22,48.93,0.3,0.02,1.14,8.86,3
1741,Mozambique,2005,20493927.0,0.18,0.15,0.02,1.52,0.2,48.93,0.26,0.01,1.04,9.15,3
1742,Mozambique,2006,21080108.0,0.17,0.19,0.02,1.62,0.24,48.93,0.29,0.02,1.13,9.57,3
1743,Mozambique,2007,21673319.0,0.18,0.22,0.01,1.97,0.26,48.93,0.36,0.02,1.41,10.08,3
1744,Mozambique,2008,22276596.0,0.15,0.2,0.02,1.95,0.29,48.93,0.39,0.02,1.37,9.34,3
1745,Mozambique,2009,22894718.0,0.17,0.24,0.02,2.21,0.3,48.93,0.46,0.02,1.54,9.56,3
1746,Mozambique,2010,23531567.0,0.17,0.23,0.02,2.38,0.34,48.93,0.46,0.02,1.7,10.55,3
1747,Mozambique,2011,24187500.0,0.17,0.21,0.14,2.82,0.37,45.58,0.52,0.03,1.97,11.11,3
1748,Mozambique,2012,24862673.0,0.13,0.23,0.06,2.62,0.45,45.58,0.5,0.03,1.91,11.39,3
1749,Mozambique,2013,25560752.0,0.13,0.25,0.21,2.96,0.51,45.58,0.51,0.03,2.08,11.43,3
1750,Mozambique,2014,26286192.0,0.26,0.42,0.78,3.89,0.58,45.58,0.59,0.03,2.23,12.41,3
1751,Mozambique,2015,27042001.0,0.21,0.33,1.3,5.03,0.61,45.58,0.74,0.25,2.53,16.07,3
1752,Mozambique,2016,27829930.0,0.21,0.38,1.29,5.06,0.73,52.83,0.78,0.23,2.54,14.26,3
1753,Mozambique,2017,28649007.0,0.22,0.37,1.27,5.29,0.73,52.83,0.75,0.24,2.81,14.12,3
1754,Mozambique,2018,29496009.0,0.23,0.01,1.27,5.91,0.73,52.83,0.85,0.01,3.56,14.33,3
1755,Myanmar,1992,42401686.0,0.03,0.18,1.71,4.1,0.19,141.98,1.13,0.18,1.04,1.77,3
1756,Myanmar,1993,42889992.0,0.04,0.35,1.9,4.65,0.16,141.98,0.76,0.37,1.59,2.06,3
1757,Myanmar,1994,43383421.0,0.05,0.47,2.2,5.46,0.19,141.98,0.9,0.49,1.83,2.21,3
1758,Myanmar,1995,43901598.0,0.04,0.47,2.49,6.73,0.21,142.0,0.95,0.53,2.72,2.35,3
1759,Myanmar,1996,44452203.0,0.04,0.41,2.69,7.11,0.21,140.77,0.98,0.47,2.92,2.41,3
1760,Myanmar,1997,45027223.0,0.02,0.56,2.86,7.04,0.21,140.41,1.21,0.55,2.4,2.72,3
1761,Myanmar,1998,45611220.0,0.02,0.71,2.91,7.77,0.15,141.09,1.11,0.78,2.95,2.76,3
1762,Myanmar,1999,46181075.0,0.02,0.87,3.17,8.9,0.14,141.11,1.36,1.03,3.0,2.92,3
1763,Myanmar,2000,46719698.0,0.02,0.48,2.77,9.45,0.16,141.11,2.36,0.62,3.51,3.3,3
1764,Myanmar,2001,47225119.0,0.02,0.53,2.39,8.36,0.15,123.33,2.33,0.64,2.82,3.04,3
1765,Myanmar,2002,47702163.0,0.02,0.42,2.7,8.25,0.19,122.78,1.41,0.48,3.47,3.62,3
1766,Myanmar,2003,48148907.0,0.02,0.49,3.15,10.64,0.23,123.85,2.52,0.69,3.88,4.03,3
1767,Myanmar,2004,48564489.0,0.03,0.49,3.07,10.3,0.21,125.86,1.82,0.73,4.27,3.93,3
1768,Myanmar,2005,48949931.0,0.02,0.47,3.08,10.86,0.21,123.16,1.95,0.73,4.7,3.46,3
1769,Myanmar,2006,49301049.0,0.02,0.47,3.08,9.99,0.22,124.99,1.88,0.76,3.99,4.15,3
1770,Myanmar,2007,49621479.0,0.02,0.48,3.07,10.28,0.23,124.56,1.82,0.75,4.46,4.24,3
1771,Myanmar,2008,49929642.0,0.01,0.48,2.85,7.77,0.26,122.95,1.93,0.74,2.08,4.51,3
1772,Myanmar,2009,50250366.0,0.01,0.49,2.14,7.38,0.26,124.47,2.04,0.74,2.29,4.84,3
1773,Myanmar,2010,50600827.0,0.02,0.37,2.72,8.07,0.2,125.87,2.32,0.55,2.3,6.1,3
1774,Myanmar,2011,50990612.0,0.01,0.49,2.58,8.38,0.2,106.22,2.42,0.74,2.36,7.66,3
1775,Myanmar,2012,51413703.0,0.01,0.38,3.02,11.45,0.35,106.59,3.64,1.75,3.03,7.77,3
1776,Myanmar,2013,51852464.0,0.01,0.52,3.32,13.17,0.43,107.96,3.97,2.35,3.52,9.32,3
1777,Myanmar,2014,52280816.0,0.01,0.64,4.75,16.54,0.5,107.59,4.91,2.91,3.97,10.85,2
1778,Myanmar,2015,52680724.0,0.01,0.74,5.69,18.67,0.34,109.24,5.37,3.27,4.33,12.92,2
1779,Myanmar,2016,53045199.0,0.98,3.13,7.35,20.9,0.99,103.89,3.91,4.22,4.44,12.53,2
1780,Myanmar,2017,53382521.0,1.5,4.21,9.23,30.41,0.99,102.08,8.23,5.5,5.94,17.43,2
1781,Myanmar,2018,53708318.0,1.45,4.32,9.76,31.53,0.99,104.41,8.52,5.66,6.13,19.79,2
1782,Namibia,2011,2156698.0,0.01,0.93,0.02,3.18,0.13,10.56,0.25,1.1,1.8,3.47,1
1783,Namibia,2012,2194777.0,0.02,0.99,0.09,3.31,0.23,10.56,0.26,1.18,1.77,3.64,1
1784,Namibia,2013,2233506.0,0.01,1.08,0.08,3.52,0.3,10.56,0.28,1.28,1.87,3.79,1
1785,Namibia,2014,2273426.0,0.01,1.15,0.01,3.66,0.33,10.56,0.29,1.36,1.99,3.77,1
1786,Namibia,2015,2314901.0,0.01,1.22,0.04,3.91,0.36,10.56,0.31,1.44,2.1,3.81,1
1787,Namibia,2016,2358044.0,0.01,1.23,0.08,3.99,0.37,10.56,0.31,1.46,2.13,3.94,1
1788,Namibia,2017,2402623.0,0.01,1.22,0.09,3.97,0.37,10.56,0.31,1.45,2.11,4.06,1
1789,Namibia,2018,2448300.0,0.01,1.21,0.03,3.88,0.37,10.56,0.31,1.44,2.1,4.18,1
1790,Nepal,1991,19405506.0,0.32,0.18,0.03,1.13,0.05,-1.77,0.26,0.12,0.4,0.72,3
1791,Nepal,1992,19938322.0,0.38,0.2,0.05,1.14,0.1,-1.77,0.15,0.13,0.44,0.74,3
1792,Nepal,1993,20489973.0,0.43,0.22,0.06,1.3,0.11,-1.77,0.19,0.14,0.48,0.75,3
1793,Nepal,1994,21040899.0,0.5,0.26,0.07,1.62,0.13,-1.56,0.33,0.16,0.56,0.8,3
1794,Nepal,1995,21576074.0,0.58,0.29,0.03,1.76,0.13,-1.6,0.35,0.18,0.62,0.98,3
1795,Nepal,1996,22090352.0,0.67,0.31,0.03,1.83,0.13,-1.61,0.3,0.18,0.64,0.92,3
1796,Nepal,1997,22584772.0,0.77,0.34,0.09,2.1,0.09,-1.6,0.29,0.21,0.74,0.83,3
1797,Nepal,1998,23057875.0,0.81,0.37,0.09,2.2,0.11,-1.59,0.31,0.22,0.77,1.07,3
1798,Nepal,1999,23509971.0,0.92,0.38,0.05,3.01,0.12,-1.31,1.04,0.22,0.78,1.34,3
1799,Nepal,2000,23941099.0,0.91,0.4,0.02,3.1,0.12,-1.29,1.12,0.23,0.83,1.43,3
1800,Nepal,2001,24347113.0,1.12,0.32,0.01,3.35,0.12,-4.13,1.27,0.2,0.75,1.44,3
1801,Nepal,2004,25419337.0,0.97,0.39,0.01,2.7,0.11,-4.14,0.66,0.22,0.84,1.87,3
1802,Nepal,2005,25744500.0,0.99,0.4,0.01,3.08,0.11,-4.15,1.02,0.21,0.84,1.95,3
1803,Nepal,2006,26066687.0,0.78,0.38,0.01,2.5,0.11,-4.15,0.62,0.21,0.88,2.15,3
